SampleName,Longitude,Latitude
Morales_a5,-4.031111,40.852222
Morales_a6,-4.031389,40.841944
Morales_a7,-3.572778,41.808333
Morales_a8,-4.361944,39.348611
Morales_a9,-4.488333,39.374444
Mrotzek_a1,13.2696138888889,54.1336444444444
Mrotzek_a2,13.4470194444444,54.0812694444444
Mrotzek_a3,13.4656916666667,54.0711361111111
Mrotzek_a4,12.6675444444444,54.0006666666667
Mrotzek_a5,12.6696555555556,53.9928972222222
Mrotzek_a6,13.2956194444444,54.1239944444444
Mrotzek_a7,13.3036555555556,54.1074694444444
Mrotzek_a8,13.2435444444444,54.1545194444444
Mrotzek_a9,13.2455944444444,54.1590861111111
Mrotzek_b1,13.3753194444444,53.3281833333333
Mrotzek_c1,13.4739694444444,53.2960777777778
Mrotzek_d1,13.4736666666667,54.0772027777778
Mrotzek_e1,13.4733861111111,53.30375
Mrotzek_f1,13.3410777777778,54.1286777777778
Muller_a1,114.077,72.478
Muller_a2,113.856,72.6
Muller_a3,114.293,73.254
Muller_a4,114.95,72.953
Muller_a5,115.755,72.885
Muller_a6,115.345,72.964
Muller_a7,114.914,72.077
Muller_a8,114.869,73.128
Muller_a9,113.614,73.214
Muller_a10,113.934,73.381
Muller_a11,111.189,72.32
Muller_a12,111.105,72.07
Muller_a13,111.113,72.074
Muller_a14,111.132,71.747
Muller_a15,110.819,71.503
Muller_a16,113.092,72.068
Muller_a17,129.486,62.206
Muller_a18,129.514,62.171
Muller_a19,129.368,62.857
Muller_a20,129.468,62.856
Muller_a21,128.927,61.305
Muller_a22,128.716,60.877
Muller_a23,128.054,60.565
Muller_a24,127.355,60.224
Muller_a25,127.21,59.783
Muller_a26,126.992,59.381
Muller_a27,126.474,59.04
Muller_a28,125.7,58.862
Muller_a29,125.418,58.449
Muller_a30,125.491,58.028
Muller_a31,125.175,57.633
Muller_a32,124.896,57.258
Muller_a33,124.896,56.88
Muller_a34,124.742,56.43
Muller_a35,124.902,55.993
Muller_a36,129.152,61.526
Muller_a37,129.192,62.084
Muller_a38,128.401,62.055
Muller_a39,127.746,62.233
Muller_a40,127.03,62.128
Muller_a41,126.592,62.378
Muller_a42,125.6,62.508
Muller_a43,124.904,62.611
Muller_a44,124.312,62.869
Muller_a45,123.988,63.136
Muller_a46,123.466,63.374
Muller_a47,123.054,63.61
Muller_a48,122.635,63.777
Muller_a49,130.003,62.032
Muller_a50,130.816,62.158
Muller_a51,131.604,62.087
Muller_a52,133.134,62.148
MunozSobrino_a1,-7.37018333333333,42.3567166666667
MunozSobrino_a2,-7.37007222222222,42.3568666666667
MunozSobrino_a3,-7.37016666666667,42.35685
MunozSobrino_a4,-7.36998333333333,42.3567
MunozSobrino_a5,-7.36995,42.3564833333333
MunozSobrino_a6,-7.37,42.35635
MunozSobrino_a7,-7.36978333333333,42.3561333333333
MunozSobrino_a8,-7.36981666666667,42.3559166666667
MunozSobrino_a9,-7.36991666666667,42.3558
MunozSobrino_a10,-7.36998333333333,42.3557166666667
MunozSobrino_a11,-7.37006666666667,42.35575
MunozSobrino_a12,-7.37018333333333,42.3556333333333
MunozSobrino_a13,-7.37006666666667,42.35555
MunozSobrino_a14,-7.37018333333333,42.35525
MunozSobrino_a15,-7.37,42.3551166666667
MunozSobrino_a16,-7.36478333333333,42.3523666666667
MunozSobrino_a17,-7.36468333333333,42.3523169722222
MunozSobrino_a18,-7.36463333333333,42.3523833333333
MunozSobrino_a19,-7.36463333333333,42.3525
MunozSobrino_a20,-7.36473333333333,42.3525666666667
MunozSobrino_a21,-7.36521666666667,42.3504333333333
MunozSobrino_a22,-7.36631666666667,42.35015
MunozSobrino_a23,-7.36633333333333,42.3500666666667
MunozSobrino_a24,-7.36588333333333,42.3503666666667
MunozSobrino_a25,-7.36528333333333,42.35035
MunozSobrino_a26,-7.36445,42.3509666666667
MunozSobrino_a27,-7.36433333333333,42.3509666666667
MunozSobrino_a28,-7.36433333333333,42.3509333333333
MunozSobrino_a29,-7.36543333333333,42.3547166666667
MunozSobrino_a30,-7.36536666666667,42.3547833333333
MunozSobrino_a31,-7.17555,42.1135666666667
MunozSobrino_a32,-7.17546666666667,42.1135166666667
MunozSobrino_a33,-7.17548333333333,42.1133833333333
MunozSobrino_a34,-7.179,42.11435
MunozSobrino_a35,-7.17915,42.11415
MunozSobrino_a36,-8.683034,42.279779
MunozSobrino_a37,-8.666623,42.289275
MunozSobrino_a38,-8.648706,42.313305
MunozSobrino_a39,-8.624358,42.323093
MunozSobrino_a40,-8.648706,42.313305
Naidina_a1,54.05,49.3
Naidina_a2,53.8,49.9
Naidina_a3,53.1333333333333,50.2333333333333
Naidina_a4,52.7833333333333,51.1
Naidina_a5,32.6877777777778,68.8183333333333
Nakagawa_a1,133.654587777778,35.2997161111111
Nakagawa_a2,133.687260277778,34.8065997222222
Nakagawa_a3,136.819833333333,35.5434633333333
Nakagawa_a4,137.105388611111,35.7542169444444
Nakagawa_a5,137.126105,35.7282972222222
Nakagawa_a6,137.226758611111,35.7811322222222
Nakagawa_a7,137.236450833333,36.1615811111111
Nakagawa_a8,137.1807725,36.3872941666667
Nakagawa_a9,137.773355277778,37.0184775
Nakagawa_a10,138.382242777778,37.0073188888889
Nakagawa_a11,141.610365,39.3885188888889
Nakagawa_a12,134.946722222222,34.5156083333333
Nakagawa_a13,133.808683333333,34.1845222222222
Nakagawa_a14,134.077072222222,33.8731361111111
Nakagawa_a15,134.508308333333,33.7052555555556
Nakagawa_a16,134.185838888889,33.2862888888889
Nakagawa_a17,133.751041666667,33.5448444444444
Nakagawa_a18,133.839033333333,33.8777722222222
Nakagawa_a19,133.443152777778,33.8095666666667
Nakagawa_a20,132.517830555556,33.1711972222222
Nakagawa_a21,133.128083333333,33.7897555555556
Nakagawa_a22,133.149075,33.8420277777778
Nakagawa_a23,132.830972222222,33.8692333333333
Nakagawa_a24,133.004205555556,34.2480055555556
Nakagawa_a25,135.303727777778,35.3365472222222
Nakagawa_a26,135.504058333333,35.5266222222222
Nakagawa_a27,136.092086111111,35.7408583333333
Nakagawa_a28,136.082002777778,35.6996944444444
Nakagawa_a29,142.783872222222,44.6166972222222
Nakagawa_a30,136.049544444444,36.1168833333333
Nakagawa_b1,137.220116666667,37.5128083333333
Nakagawa_b2,139.729525,38.2063916666667
Nakagawa_b3,139.771975,37.7955361111111
Nakagawa_b4,139.380127777778,37.57065
Nakagawa_b5,138.759688888889,36.8161861111111
Nakagawa_b6,136.697916666667,37.1441
Nakagawa_c1,133.262063888889,33.3494111111111
Nakagawa_c2,133.006086111111,32.7685888888889
Nakagawa_c3,132.622541666667,32.9222916666667
Nakagawa_c4,135.839311111111,35.620275
Nakagawa_c5,142.285922222222,44.2942916666667
Nakagawa_c6,141.887902777778,44.2158583333333
Nakagawa_c7,141.807591666667,44.4970333333333
Nakagawa_c8,141.83795,44.7658138888889
Nakagawa_c9,142.263572222222,44.6851666666667
Nakagawa_c10,142.513544444444,44.8610194444444
Nakagawa_c11,143.047008333333,44.44085
Nakagawa_c12,143.797272222222,42.8530944444444
Nakagawa_c13,143.463002777778,42.6118611111111
Nakagawa_c14,143.295155555556,42.2312722222222
Nakagawa_c15,143.050413888889,42.3608166666667
Nakagawa_c16,142.983233333333,42.6039194444444
Nakagawa_c17,143.05145,42.1069527777778
Nakagawa_c18,142.624477777778,42.2586722222222
Nakagawa_c19,142.555144444444,42.3234916666667
Nakagawa_d1,133.409475,35.4240680555556
Nakagawa_d2,136.869557222222,35.7023516666667
Nakagawa_d3,137.142672222222,35.9127052777778
Nakagawa_d4,136.9442275,36.2700988888889
Nakagawa_d5,138.396770555556,36.9883986111111
Nakagawa_d6,139.981182777778,40.5652016666667
Nakagawa_d7,141.428820277778,40.1917511111111
Nakagawa_d8,141.547835277778,39.9380275
Nakagawa_d9,141.751200833333,39.8406616666667
Nakagawa_d10,141.668965277778,39.5891791666667
Nakagawa_d11,134.832569444444,34.2660638888889
Nakagawa_d12,133.966352777778,34.1304194444444
Nakagawa_d13,134.330647222222,33.5846888888889
Nakagawa_d14,134.106113888889,33.5956611111111
Nakagawa_d15,133.1323,33.5545416666667
Nakagawa_d16,133.097644444444,33.05155
Nakagawa_d17,133.006086111111,32.7685888888889
Naughton_a1,-9.7,42.15
Naughton_a2,-9.86666666666667,40.6166666666667
Naughton_a3,-9.01666666666667,41.15
Naughton_a4,-9.06666666666667,41.8
Naughton_a5,-8.63333333333333,41.15
Naughton_a6,-8.78333333333333,42.2333333333333
Naughton_a7,-10.1666666666667,37.8
Naughton_a8,-9.33333333333333,38.0166666666667
Naughton_a9,-9.36666666666667,38.55
Naughton_a10,-9.11666666666667,38.6666666666667
Nielsen_a1,11.888,55.565
Nielsen_a2,10.309,55.158
Nielsen_b1,12.17586603,58.40593002
Nielsen_b2,12.166959,58.40504497
Nielsen_b3,16.2254,57.7085
Nielsen_b4,15.8666666666667,56.1666666666667
Niemeyer_a1,105.88073,72.66776
Niemeyer_a2,105.71745,72.55307
Niemeyer_a3,105.75047,72.54811
Niemeyer_a4,105.72582,72.54794
Niemeyer_a5,105.74213,72.54733
Niemeyer_a6,105.76354,72.54158
Niemeyer_a7,105.64833,72.4883
Niemeyer_a8,105.44771,72.41291
Niemeyer_a9,105.46357,72.41184
Niemeyer_a10,105.44247,72.40615
Niemeyer_a11,105.43985,72.40078
Niemeyer_a12,105.46581,72.39236
Niemeyer_a13,105.44349,72.39159
Niemeyer_a14,105.45663,72.38663
Niemeyer_a15,104.48785,72.18103
Niemeyer_a16,102.10133,72.15487
Niemeyer_a17,102.07542,72.15327
Niemeyer_a18,102.05598,72.14929
Niemeyer_a19,102.11604,72.1484
Niemeyer_a20,102.0905,72.14203
Niemeyer_a21,102.06801,72.13599
Niemeyer_a22,102.03437,72.12775
Niemeyer_a23,101.21703,71.88648
Niemeyer_a24,102.2826,71.4031
Niemeyer_a25,100.85285,71.11221
Niemeyer_a26,100.82288,71.10669
Niemeyer_a27,100.87602,71.10383
Niemeyer_a28,100.82722,71.10203
Niemeyer_a29,100.85389,71.09708
Niemeyer_a30,100.79747,71.09591
Niemeyer_a31,100.83102,71.09266
Novenko_a1,32.6259342,56.494342
Novenko_a2,32.6259362,56.494622
Novenko_a3,32.6259373,56.494783
Novenko_a4,32.6259404,56.495223
Novenko_a5,32.6259438,56.495663
Novenko_a6,32.6259475,56.496143
Novenko_a7,32.6259496,56.496423
Novenko_a8,32.6259506,56.496563
Novenko_a9,32.6259544,56.497083
Novenko_a10,32.6259576,56.497524
Novenko_a11,32.6259597,56.497804
Novenko_a12,32.625961,56.497964
Novenko_a13,32.6259641,56.498343
Novenko_a14,32.6259648,56.498423
Novenko_a15,32.625966,56.498563
Novenko_a16,32.6259677,56.498783
Novenko_a17,32.625969,56.498963
Novenko_a18,32.6259695,56.499023
Novenko_a19,32.6259698,56.499063
Novenko_a20,32.6259705,56.499163
Novenko_a21,32.625971,56.499223
Novenko_a22,32.6259719,56.499343
Novenko_a23,32.6259722,56.499383
Novenko_a24,32.6259736,56.499563
Novenko_a25,32.6259737,56.499583
Novenko_a26,32.6259752,56.499783
Novenko_a27,32.6259762,56.499903
Novenko_a28,32.6259769,56.500003
Novenko_a29,32.6259775,56.500083
Novenko_a30,32.6259783,56.500183
Novenko_a31,32.6259786,56.500223
Novenko_a32,32.625979,56.500283
Novenko_a33,32.6259822,56.500623
Novenko_a34,32.6259835,56.500763
Novenko_a35,32.6259841,56.500823
Novenko_a36,32.6259844,56.500863
Novenko_a37,32.6259846,56.500883
Novenko_a38,32.6259852,56.500943
Novenko_a39,32.6259727,56.499443
Novenko_a40,32.02772,56.28548
Novenko_b1,38.6177777777778,53.6413888888889
Novenko_b2,38.61813,53.62828
Novenko_b3,38.6330277777778,53.6767777777778
Novenko_b4,38.60961,53.67365
Novenko_b5,37.7120277777778,54.0768055555556
Novenko_b6,37.6283333333333,54.0441666666667
Novenko_b7,37.6188888888889,54.0438888888889
Novenko_b8,84.8333333333333,56.3333333333333
Novenko_b9,76.6333333333333,60.9333333333333
Novenko_b10,75.3833333333333,63.2833333333333
Novenko_c1,38.1411,54.4856
Novenko_c2,38.6181,53.6283
Novenko_c3,38.6331,53.6767
Novenko_c4,38.6096,53.6737
Novenko_c5,38.7025,53.6394444444444
Novenko_c6,38.5847,53.6694
Novenko_c7,38.5906,53.6706
Novenko_c8,38.7033,53.6411
Novenko_c9,38.6478,53.6756
Novenko_c10,38.4914,53.8851
Novenko_c11,37.7119,54.0769
Novenko_c12,37.5947,54.0683
Novenko_c13,37.5919,54.0689
Novenko_c14,37.5028,54.1022
Novenko_c15,37.5181,54.0757
Novenko_c16,36.2525,53.8348
Novenko_c17,36.2529,53.8354
Novenko_c18,36.2518,53.8356
Novenko_c19,36.2504,53.8343
Novenko_c20,35.9836,53.7848
Novenko_c21,39.0467,51.4061
Novenko_c22,39.0467,51.4078
Novenko_c23,39.0481,51.4106
Novenko_c24,39.0514,51.4041
Novenko_c25,37.5933,54.0611
Novenko_c26,35.2956,53.3342
Novenko_c27,35.3049,53.3329
Novenko_c28,35.3077,53.329
Novenko_c29,35.3289,53.3234
Novenko_c30,35.3318,53.3198
Novenko_c31,35.3533,53.3129
Novenko_c32,35.2905,53.2968
Novenko_c33,46.4596,52.9856
Novenko_c34,46.4651,52.9865
Novenko_c35,46.4492,52.9925
Novenko_c36,46.5881,53.3616
Novenko_c37,46.6672,53.4509
Novenko_c38,46.676,53.4515
Novenko_c39,45.8537,52.6932
Novenko_c40,45.8533,52.6932
Novenko_c41,45.8243,52.7066
Novenko_c42,40.9255,55.1435
Novenko_c43,40.9242,55.1417
Novenko_c44,40.9246,55.1406
Novenko_c45,40.9419,55.1385
Novenko_c46,40.9167,55.1233
Novenko_c47,40.9112,55.1213
Novenko_c48,40.9499,55.1421
Novenko_c49,41.1396,54.8619
Novenko_c50,41.1396,54.86193
Novenko_c51,41.1617,54.845
Novenko_c52,41.1174,54.8519
Novenko_c53,31.83,69.66
Novenko_c54,31.82,69.67
Novenko_c55,31.82,69.68
Novenko_c56,31.85,69.65
Novenko_c57,31.92,69.67
Novenko_c58,31.93,69.71
Novenko_c59,31.84,69.65
Novenko_c60,31.89,69.73
Novenko_c61,31.86,69.73
Novenko_c62,31.87,69.69
Novenko_c63,32.08,69.71
Novenko_c64,32.1,69.71
Novenko_c65,32.08,69.73
Novenko_c66,32.09,69.73
Novenko_c67,32.08,69.73
Novenko_c68,32.1,69.72
Novenko_c69,32.1,69.75
Novenko_c70,32.12,69.74
Novenko_c71,31.93,69.65
Novenko_c72,31.85,69.64
Novenko_c73,32.6259,56.4966
Novenko_c74,32.6259,56.4964
Novenko_c75,32.9663,56.4543
Novenko_c76,32.6259,56.4996
Novenko_c77,32.0278,56.2855
Novenko_c78,32.9764,56.4542
Novenko_c79,32.9722,56.4506
Novenko_c80,32.9798,56.9798
Novenko_c81,37.5132,54.068
Novenko_c82,60.8933,55.5817
Novenko_c83,60.8933,55.5817
Novenko_c84,36.0733,56.6411
Novenko_c85,36.1408,56.6631
Novenko_c86,36.1883,56.6631
Novenko_c87,36.2316,56.673
Novenko_c88,84.8333,56.3333
Novenko_c89,76.6333,60.9333
Novenko_c90,75.3833,63.2833
Novenko_c91,75.3833,63.2833
Novenko_c92,42.3233,63.3022
Novenko_c93,42.3622,63.3486
Novenko_c94,42.25,63.2881
Novenko_c95,53.7014,61.7002
Novenko_c96,53.6983,61.675
Novenko_c97,53.6869,61.6886111111111
Novenko_c98,53.6533,61.6778
Novenko_c99,53.7044,61.6669
Novenko_c100,53.6997,61.6783
Novenko_c101,53.7022,61.6786
Novenko_c102,53.7003,61.6781
Novenko_c103,53.69,61.68
Novenko_c104,53.6944,61.6797
Novenko_c105,53.6969,61.6797
Novenko_c106,53.6961,61.6789
Novenko_c107,53.6869,61.6806
Novenko_c108,41.9875,62.778
Novenko_c109,41.9908,62.7753
Novenko_c110,42.004,62.768
Novenko_c111,42.0047,62.76
Novenko_c112,49.1433,63.3614
Novenko_c113,49.1447,63.3664
Novenko_c114,49.14,63.3589
Novenko_c115,49.1369,63.3628
Novenko_c116,54.3881,61.7078
Novenko_c117,54.38805,61.7022
Novenko_c118,54.4091,61.71
Novenko_c119,54.4113,61.6969
Novenko_c120,51.8619,62.74667
Novenko_c121,51.9022,62.7228
Novenko_c122,37.9739,46.3731
Novenko_c123,38.4087,46.7177
Novenko_c124,38.3983,46.7299
Novenko_c125,38.3979,46.7299
Novenko_c126,36.7719,45.2344
Novenko_c127,37.7336,46.6844
Novenko_c128,37.7336,46.68444
Novenko_c129,37.7336,46.6844
Novenko_c130,38.4779,46.8643
Novenko_c131,36.7986,45.3095
Novenko_c132,36.6108,45.2025
Novenko_c133,36.6108,45.2025
Novenko_c134,36.6108,45.2025
Novenko_c135,36.7722,45.3673
Novenko_c136,38.4771,46.8647
Novenko_c137,38.4739,46.8634
Novenko_c138,38.4808,46.8635
Novenko_c139,38.29,46.2593
Novenko_c140,36.828,45.446
Novenko_c141,36.755,46.5516
Novenko_c142,37.3213,45.6858
Novenko_c143,38.0094,46.8319
Novenko_c144,56.3138,57.8714
Novenko_c145,56.3147,57.8758
Novenko_c146,56.3125,57.8739
Novenko_c147,56.3156,57.8814
Novenko_c148,38.2169,55.8564
Novenko_c149,38.2186,55.8556
Novenko_c150,74.0752,66.4228
Novenko_c151,88.4083,69.3756
Novenko_c152,47.7825,60.4486
Novenko_c153,47.7311,60.4438
Novenko_c154,47.0619,59.9814
Novenko_c155,47.0598,59.9812
Novenko_c156,51.0703,56.9714
Novenko_c157,50.8478,56.6636
Novenko_c158,50.74389,56.7883
Novenko_c159,51.0183,56.4897
Novenko_c160,50.0452,57.3925
Novenko_c161,48.3542,58.0111
Novenko_c162,48.4603,58.0186
Novenko_c163,48.9736,58.5269
Novenko_c164,50.5581,56.8939
Novenko_c165,59.2475,54.9142
Novenko_c166,59.2475,54.9142
Novenko_c167,59.15,54.8833
Novenko_c168,59.15,54.8833
Novenko_c169,59.15,54.8833
Novenko_c170,59.05,54.6667
Novenko_c171,58.9667,54.5
Novenko_c172,58.7667,54.7
Novenko_c173,59.6667,57.45
Novenko_c174,59.5167,57.3667
Novenko_c175,59.7167,57.5167
Novenko_c176,60.323,56.895
Novenko_c177,60.388,56.8844
Novenko_c178,60.4114,56.9267
Novenko_c179,60.7614,56.7714
Novenko_c180,60.1131,57.3575
Novenko_c181,60.1131,57.3575
Novenko_c182,60.1131,57.3575
Novenko_c183,64.9294,56.8333
Novenko_c184,54.3,61.7833
Novenko_c185,51.7833,61.7667
Novenko_c186,51.7833,62.7167
Novenko_c187,47.26,66.06
Novenko_c188,54.7,61.36
Novenko_c189,53.53,61.37
Novenko_c190,49.5167,60.3667
Novenko_c191,50.85,61.7167
Novenko_c192,64.4686,67.1556
Novenko_c193,64.4744,67.1617
Novenko_c194,64.4725,67.15447
Novenko_c195,64.4689,67.1594
Novenko_c196,64.4725,67.1544
Novenko_c197,57.5164,64.0958
Novenko_c198,51.7,61.7666
Novenko_c199,52.5667,61.2333
Novenko_c200,52.5167,61.2833
Novenko_c201,54.0417,63.0744
Novenko_c202,54.0467,63.0953
Novenko_c203,54.2325,62.9136
Novenko_c204,54.1536,62.8961
Novenko_c205,53.9952,63.1786
Novenko_c206,53.8952,62.6281
Novenko_c207,53.8328,62.6661
Novenko_c208,52.395,64.0178
Novenko_c209,52.3331,64.3319
Novenko_c210,52.3101,64.3083
Novenko_c211,52.28,64.3322
Novenko_c212,64.3127,52.5114
Novenko_c213,34.0925,54.6764
Novenko_c214,35.8072,51.6872
Novenko_c215,35.7819,51.6792
Novenko_c216,36.7139,55.6675
Novenko_c217,36.7281,55.6947
Novenko_c218,36.7289,55.6919
Novenko_c219,36.7297,55.6947
Novenko_c220,36.7136,54.6678
Novenko_c221,65.3973,68.1124
Novenko_c222,65.4682,68.0853
Novenko_c223,65.4892,68.0771
Novenko_c224,65.49883,68.0744
Novenko_c225,65.5018,68.0734
Novenko_c226,65.5113,68.0624
Novenko_c227,65.5114,68.0582
Novenko_c228,65.4682,68.0853
Novenko_c229,65.5114,68.0625
Novenko_c230,65.5114,68.0625
Novenko_c231,65.35,67.0833
Novenko_c232,65.35,67.08333333
Novenko_c233,65.35,67.08333333
Novenko_c234,65.35,67.08333333
Novenko_c235,65.35,67.08333333
Novenko_c236,65.35,67.08333333
Novenko_c237,65.35,67.08333333
Novenko_c238,66,67.62
Novenko_c239,66,67.62
Novenko_c240,66,67.62
Novenko_c241,66,67.62
Novenko_c242,66,67.62
Novenko_c243,66,67.62
Novenko_c244,66,67.62
Novenko_c245,66,67.62
Novenko_c246,66,67.62
Novenko_c247,66,67.62
Novenko_c248,66,67.62
Novenko_c249,66,67.62
Novenko_c250,66,67.62
Novenko_c251,34.5745,60.4926
Novenko_c252,35.0071,60.4817
Novenko_c253,34.3925,60.4185
Novenko_c254,37.3861,46.9442
Novenko_c255,40.6558,47.5383
Novenko_c256,31.5317,56.7425
Novenko_c257,31.5311,56.7425
Novenko_c258,31.5311,56.7425
Novenko_c259,50.055,58.8131
Novenko_c260,50.055,58.8131
Novenko_c261,50.055,58.8131
Novenko_c262,43.1577,64.5711
Novenko_c263,43.1588,64.5547
Novenko_c264,43.0686,64.4898
Novenko_c265,44.2069,58.9364
Novenko_c266,43.8507,58.9447
Novenko_c267,35.7522,53.1989
Novenko_c268,40.8925,55.0967
Novenko_c269,40.8825,55.0881
Novenko_c270,40.8494,55.1055555555556
Novenko_c271,41.1159,55.1159
Novenko_c272,58.9575,62.0775
Novenko_c273,37.6226,54.1119
Novenko_c274,33.0325,56.3025
Novenko_c275,52.6533,67.1689
Novenko_c276,39.8383,54.7897
Novenko_c277,43.43349,54.78749
Novenko_c278,43.44663,54.77724
Novenko_c279,43.4008,54.78055
Novenko_c280,43.45198,54.78019
Novenko_c281,43.43943,54.77668
Novenko_c282,43.43439,54.7764
Novenko_c283,43.40798,54.7743
Novenko_c284,43.4646,54.76783
Novenko_c285,43.43468,54.78755
Novenko_c286,43.20075,54.75438
Novenko_c287,43.18677,54.76884
Novenko_c288,43.22162,54.78751
Novenko_c289,43.19599,54.7608
Novenko_c290,43.15776,54.73269
Novenko_c291,41.10937,55.05157
Novenko_c292,40.17088,55.17088
Novenko_c293,40.2197,55.17332
Novenko_c294,40.2104,55.17699
Novenko_c295,40.21693,55.17951
Novenko_c296,40.22179,55.18348
Novenko_c297,40.22221,55.18277
Novenko_c298,40.21966,55.26815
Novenko_c299,40.21557,55.267285
Novenko_c300,40.2076,55.26554
Novenko_c301,38.89,55.53
Odgaard_a1,12.304403,55.986778
Odgaard_a2,9.87018,56.807062
Odgaard_a3,10.499712,56.44915
Odgaard_a4,12.555057,56.052332
Odgaard_a5,9.431705,56.019249
Odgaard_a6,9.666647,56.050226
Odgaard_a7,10.298535,55.121358
Odgaard_a8,8.659108,57.067344
Odgaard_a9,8.830116,56.511271
Odgaard_a10,11.980969,54.847431
Odgaard_a11,11.693116,55.634461
Odgaard_a12,10.348292,57.623996
Odgaard_a13,9.447989,56.882447
Odgaard_a14,9.398258,55.192156
Odgaard_a15,9.348913,56.259216
Odgaard_a16,9.50718,56.484082
Ortu_a1,7.133333,44.233333
Ortu_a2,7.133333,44.233333
Ortu_a3,7.133333,44.233333
Ortu_a4,7.1,44.266667
Ortu_a5,7.1,44.266667
Ortu_a6,7.1,44.266667
Ortu_a7,7.733333,44.183333
Ortu_a8,7.733333,44.183333
Ortu_a9,7.7291667,44.2
Ortu_a10,7.7,44.2
Ortu_a11,7.2479444,44.2461111
Ortu_a12,7.2479444,44.2461111
Ortu_a13,7.326,44.149
Ortu_a14,7.334,44.161
Ortu_b1,7.209,45.56
Ortu_b2,7.209,45.56
Ortu_b3,7.21,45.569
Ortu_b4,7.21,45.569
Ortu_b5,7.198,45.61
Ortu_b6,7.198,45.61
Ortu_b7,7.197,45.623
Ortu_b8,7.197,45.623
Ortu_b9,7.213,45.546
Ortu_b10,7.214,45.546
Ortu_b11,7.216,45.546
Ortu_b12,7.216,45.546
Ortu_b13,7.219,45.545
Ortu_b14,7.221,45.547
Ortu_b15,7.222,45.544
Ortu_b16,7.225,45.544
Ortu_b17,7.227,45.543
Ortu_b18,7.23,45.543
Ortu_b19,7.239,45.542
Ortu_b20,7.233,45.543
Ortu_b21,7.209,45.574
Ortu_b22,7.198,45.645
Ortu_b23,7.203,45.665
Ortu_b24,6.828,45.33
Ortu_b25,6.824,45.33
Ortu_b26,6.819,45.325
Ortu_b27,6.816,45.322
Ortu_b28,6.831,45.324
Ortu_b29,6.828,45.319
Ortu_b30,6.834,45.313
Ortu_b31,6.824,45.305
Ortu_b32,6.818,45.311
Ortu_b33,6.795,45.256
Ortu_b34,7.05,44.618
Ortu_b35,7.062,44.615
Ortu_b36,7.066,44.614
Ortu_b37,7.069,44.615
Ortu_b38,7.075,44.616
Ortu_b39,7.075,44.616
Ortu_b40,7.069,44.615
Ortu_b41,6.978,44.689
Ortu_b42,6.976,44.69
Ortu_b43,6.975,44.689
Ortu_b44,6.976,44.689
Ortu_b45,6.978,44.688
Ortu_b46,6.977,44.686
Ortu_b47,6.978,44.685
Ortu_b48,6.978,44.685
Ortu_b49,6.984,44.683
Ortu_b50,6.984,44.683
Ortu_b51,6.987,44.676
Ortu_b52,6.984,44.666
Ortu_b53,6.984,44.666
Ortu_b54,6.969,44.695
Ortu_b55,6.949,44.7
Ortu_b56,6.928,44.709
Ortu_b57,6.919,44.714
Ortu_b58,7.22,44.309
Ortu_b59,7.282,44.31
Ortu_b60,7.328,44.303
Ortu_b61,7.154,44.301
Ortu_b62,7.151,44.293
Ortu_b63,7.128,44.273
Ortu_b64,7.146,44.292
Ortu_b65,7.147,44.292
Ortu_b66,7.137,44.28
Ortu_b67,7.125,44.265
Ortu_b68,7.118,44.261
Ortu_b69,7.109,44.243
Ortu_b70,7.113,44.231
Ortu_b71,7.116,44.242
Ortu_b72,7.131,44.024
Ortu_b73,7.126,44.226
Ortu_b74,7.145,44.211
Ortu_b75,7.148,44.205
Ortu_b76,6.088,45.621
Ortu_b77,6.089,45.621
Ortu_b78,6.089,45.621
Ortu_b79,6.091,45.619
Ortu_b80,6.091,45.619
Ortu_b81,6.092,45.619
Ortu_b82,6.093,45.619
Ortu_b83,6.093,45.62
Ortu_b84,6.093,45.62
Ortu_b85,6.093,45.621
Ortu_b86,6.093,45.621
Ortu_b87,6.096,45.622
Ortu_b88,6.102,45.627
Ortu_b89,6.104,45.632
Ortu_b90,6.114,45.638
Ortu_b91,6.115,45.64
Ortu_b92,6.115,45.641
Ortu_b93,6.113,45.642
Ortu_b94,6.116,45.642
Ortu_b95,6.115,45.641
Ortu_b96,6.115,45.639
Ortu_b97,6.115,45.639
Ortu_b98,6.115,45.638
Ortu_b99,6.116,45.635
Ortu_c1,5.931,45.08
Ortu_c2,5.932,45.08
Ortu_c3,5.933,45.078
Ortu_c4,5.938,45.079
Ortu_c5,5.948,45.079
Ortu_c6,5.945,45.078
Ortu_c7,5.945,45.076
Ortu_c8,5.945,45.074
Ortu_c9,5.945,45.074
Ortu_c10,5.935,45.071
Ortu_c11,5.934,45.07
Ortu_c12,5.933,45.07
Ortu_c13,5.934,45.068
Ortu_c14,5.932,45.067
Ortu_c15,5.931,45.065
Ortu_c16,5.93,45.066
Ortu_c17,5.925,45.065
Ortu_c18,5.924,45.067
Ortu_c19,5.923,45.067
Ortu_c20,5.921,45.064
Ortu_c21,5.919,45.064
Ortu_c22,5.915,45.06
Ortu_c23,5.91,45.058
Ortu_c24,5.907,45.057
Ortu_c25,5.904,45.055
Ortu_c26,5.883,45.054
Ortu_c27,5.882,45.053
Ortu_c28,5.865,45.023
Ortu_c29,5.85,45.044
Ortu_c30,5.844,45.041
Ortu_c31,5.848,45.046
